Source_ID	ncbiTaxID	Name	Type	Temp	Superkingdom	Phylum	Class	Order	Family	Genus
6376	887325	Lachnoanaerobaculum saburreum	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Lachnoanaerobaculum
6377	617123	Lachnoanaerobaculum umeaense	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Lachnoanaerobaculum
6378	979627	Lachnoanaerobaculum orale	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Lachnoanaerobaculum
6379	1254	Pediococcus acidilactici	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus
6380	1254	Pediococcus acidilactici	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus
6380	1254	Pediococcus acidilactici	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus
6381	1254	Pediococcus acidilactici	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus
6381	1254	Pediococcus acidilactici	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus
6381	1254	Pediococcus acidilactici	growth	30-37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus
6382	51663	Pediococcus damnosus	growth	26	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus
6382	51663	Pediococcus damnosus	growth	25	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus
6383	51663	Pediococcus damnosus	growth	26	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus
6384	51663	Pediococcus damnosus	growth	26	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus
6384	51663	Pediococcus damnosus	growth	25	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus
6384	51663	Pediococcus damnosus	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus
6385	114090	Pediococcus inopinatus	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus
6386	114090	Pediococcus inopinatus	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus
6387	54062	Pediococcus parvulus	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus
6387	54062	Pediococcus parvulus	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus
6388	1255	Pediococcus pentosaceus	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus
6389	1255	Pediococcus pentosaceus	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus
6390	1255	Pediococcus pentosaceus	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus
6391	1255	Pediococcus pentosaceus	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus
6392	1255	Pediococcus pentosaceus	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus
6392	1255	Pediococcus pentosaceus	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus
6393	1255	Pediococcus pentosaceus	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus
6393	1255	Pediococcus pentosaceus	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus
6393	1255	Pediococcus pentosaceus	growth	30-37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus
6394	1255	Pediococcus pentosaceus	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus
6395	187452	Pediococcus claussenii	growth	28	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus
6396	319652	Pediococcus cellicola	optimum	33,5	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus
6397	331679	Pediococcus stilesii	optimum	35-48	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus
6398	319653	Pediococcus ethanolidurans	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus
6399	480391	Pediococcus argentinicus	optimum	40	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus
6400	1591	Lactobacillus sp.	growth	26	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
6401	1600	Lactobacillus acetotolerans	growth	26	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
6401	1600	Lactobacillus acetotolerans	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
6402	1600	Lactobacillus acetotolerans	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
6402	1600	Lactobacillus acetotolerans	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
6403	1579	Lactobacillus acidophilus	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
6404	1579	Lactobacillus acidophilus	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
6404	1579	Lactobacillus acidophilus	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
6405	1579	Lactobacillus acidophilus	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
6406	1601	Ligilactobacillus agilis	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus
6407	1423718	Ligilactobacillus agilis	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus
6408	1601	Ligilactobacillus agilis	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus
6409	1602	Companilactobacillus alimentarius	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Companilactobacillus
6410	1423720	Companilactobacillus alimentarius	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Companilactobacillus
6411	1603	Amylolactobacillus amylophilus	growth	28	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Amylolactobacillus
6411	1603	Amylolactobacillus amylophilus	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Amylolactobacillus
6412	1604	Lactobacillus amylovorus	optimum	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
6413	1604	Lactobacillus amylovorus	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
6414	1604	Lactobacillus amylovorus	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
6415	1604	Lactobacillus amylovorus	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
6416	1605	Ligilactobacillus animalis	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus
6417	147809	Ligilactobacillus araffinosus	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus
6418	147809	Ligilactobacillus araffinosus	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus
6419	1606	Ligilactobacillus aviarius	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus
6420	1606	Ligilactobacillus aviarius	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus
6421	1607	Loigolactobacillus bifermentans	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Loigolactobacillus
6421	1607	Loigolactobacillus bifermentans	growth	30-37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Loigolactobacillus
6422	1581	Lentilactobacillus buchneri	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus
6422	1581	Lentilactobacillus buchneri	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus
6423	47715	Lacticaseibacillus rhamnosus	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus
6424	47715	Lacticaseibacillus rhamnosus	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus
6425	47715	Lacticaseibacillus rhamnosus	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus
6426	47715	Lacticaseibacillus rhamnosus	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus
6427	47715	Lacticaseibacillus rhamnosus	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus
6428	47715	Lacticaseibacillus rhamnosus	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus
6429	47715	Lacticaseibacillus rhamnosus	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus
6430	47715	Lacticaseibacillus rhamnosus	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus
6430	47715	Lacticaseibacillus rhamnosus	growth	30-37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus
6431	47715	Lacticaseibacillus rhamnosus	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus
6432	47715	Lacticaseibacillus rhamnosus	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus
6432	47715	Lacticaseibacillus rhamnosus	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus
6433	113557	Lacticaseibacillus paracasei subsp. tolerans	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus
6434	113557	Lacticaseibacillus paracasei subsp. tolerans	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus
6435	33960	Secundilactobacillus collinoides	growth	26	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Secundilactobacillus
6436	33960	Secundilactobacillus collinoides	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Secundilactobacillus
6436	33960	Secundilactobacillus collinoides	growth	26	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Secundilactobacillus
6437	1610	Loigolactobacillus coryniformis	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Loigolactobacillus
6437	1610	Loigolactobacillus coryniformis	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Loigolactobacillus
6438	115541	Loigolactobacillus coryniformis subsp. coryniformis	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Loigolactobacillus
6439	115542	Loigolactobacillus coryniformis subsp. torquens	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Loigolactobacillus
6439	115542	Loigolactobacillus coryniformis subsp. torquens	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Loigolactobacillus
6440	115542	Loigolactobacillus coryniformis subsp. torquens	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Loigolactobacillus
6441	47770	Lactobacillus crispatus	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
6442	47770	Lactobacillus crispatus	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
6443	28038	Latilactobacillus curvatus	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus
6444	28038	Latilactobacillus curvatus	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus
6444	28038	Latilactobacillus curvatus	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus
6445	28038	Latilactobacillus curvatus	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus
6446	28038	Latilactobacillus curvatus	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus
6447	28038	Latilactobacillus curvatus	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus
6448	1585	Lactobacillus delbrueckii subsp. bulgaricus	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
6449	1585	Lactobacillus delbrueckii subsp. bulgaricus	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
6450	1584	Lactobacillus delbrueckii	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
6451	29397	Lactobacillus delbrueckii subsp. lactis	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
6452	29397	Lactobacillus delbrueckii subsp. lactis	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
6453	29397	Lactobacillus leichmannii	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
6454	29397	Lactobacillus delbrueckii subsp. lactis	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
6455	1612	Companilactobacillus farciminis	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Companilactobacillus
6456	1612	Companilactobacillus farciminis	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Companilactobacillus
6457	1613	Limosilactobacillus fermentum	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus
6458	1613	Limosilactobacillus fermentum	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus
6459	1613	Limosilactobacillus fermentum	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus
6459	1613	Limosilactobacillus fermentum	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus
6460	1613	Limosilactobacillus fermentum	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus
6461	1614	Fructilactobacillus fructivorans	growth	25	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Fructilactobacillus
6461	1614	Fructilactobacillus fructivorans	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Fructilactobacillus
6461	1614	Fructilactobacillus fructivorans	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Fructilactobacillus
6462	418199	Lactobacillus sp.	growth	26	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
6462	418199	Lactobacillus sp.	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
6463	1614	Fructilactobacillus fructivorans	growth	26	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Fructilactobacillus
6463	1614	Fructilactobacillus fructivorans	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Fructilactobacillus
6464	1614	Fructilactobacillus fructivorans	growth	25	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Fructilactobacillus
6465	2107999	Lactobacillus paragasseri	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
6466	324831	Lactobacillus gasseri	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
6467	1596	Lactobacillus gasseri	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
6468	1423752	Latilactobacillus graminis	growth	30-37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus
6468	1423752	Latilactobacillus graminis	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus
6468	1423752	Latilactobacillus graminis	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus
6469	60519	Latilactobacillus graminis	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus
6470	60519	Latilactobacillus graminis	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus
6471	585520	Lactobacillus helveticus	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
6472	1588	Lentilactobacillus hilgardii	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus
6473	1588	Lentilactobacillus hilgardii	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus
6473	1588	Lentilactobacillus hilgardii	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus
6474	1614	Fructilactobacillus fructivorans	growth	30-37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Fructilactobacillus
6474	1614	Fructilactobacillus fructivorans	growth	25	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Fructilactobacillus
6474	1614	Fructilactobacillus fructivorans	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Fructilactobacillus
6474	1614	Fructilactobacillus fructivorans	growth	28	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Fructilactobacillus
6475	109790	Lactobacillus jensenii	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
6476	33962	Lentilactobacillus kefiri	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus
6477	33962	Lentilactobacillus kefiri	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus
6477	33962	Lentilactobacillus kefiri	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus
6478	33962	Lentilactobacillus kefiri	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus
6479	53444	Fructilactobacillus lindneri	growth	28	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Fructilactobacillus
6479	53444	Fructilactobacillus lindneri	growth	25	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Fructilactobacillus
6480	53444	Fructilactobacillus lindneri	growth	25	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Fructilactobacillus
6480	53444	Fructilactobacillus lindneri	growth	28	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Fructilactobacillus
6481	53444	Fructilactobacillus lindneri	growth	28	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Fructilactobacillus
6482	1618	Liquorilactobacillus mali	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Liquorilactobacillus
6483	1618	Liquorilactobacillus mali	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Liquorilactobacillus
6484	1622	Ligilactobacillus murinus	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus
6485	1622	Ligilactobacillus murinus	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus
6486	1632	Limosilactobacillus oris	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus
6486	1632	Limosilactobacillus oris	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus
6487	1632	Limosilactobacillus oris	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus
6488	1632	Limosilactobacillus oris	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus
6489	872327	Lactobacillus pasteurii	optimum	41	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
6490	1589	Lactiplantibacillus pentosus	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
6491	1589	Lactiplantibacillus pentosus	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
6492	1423791	Lactiplantibacillus pentosus	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
6492	1423791	Lactiplantibacillus pentosus	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
6493	337330	Lactiplantibacillus plantarum subsp. plantarum	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
6493	337330	Lactiplantibacillus plantarum subsp. plantarum	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
6494	337330	Lactiplantibacillus plantarum subsp. plantarum	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
6495	337330	Lactiplantibacillus plantarum subsp. plantarum	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
