ncbiTaxID	Source_ID	Name	Strain	Temp	Superkingdom	Phylum	Class	Order	Family	Genus
28901	CECT 4296	Salmonella enterica	CCTM La 2320	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
381	CECT 4297	Mesorhizobium loti	DSM 30133	26	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium
384	CECT 4298	Rhizobium leguminosarum	DSM 30138	26	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium
43675	CECT 4299	Rothia mucilaginosa	DSM 20445	37	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Rothia
359	CECT 4301	Rhizobium rhizogenes	NCPPB 2626	26	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Agrobacterium
361	CECT 4302	Rhizobium rhizogenes	NCPPB 3068	26	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Agrobacterium
28099	CECT 4303	Rhizobium rubi	NCPPB 1856	26	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Agrobacterium
358	CECT 4304	Rhizobium radiobacter	NCPPB 2992	26	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Agrobacterium
1587	CECT 4305	Lactobacillus helveticus	NCFB 2712	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
109790	CECT 4306	Lactobacillus jensenii	NCFB 2165	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
1616	CECT 4307	Weissella kandleri	NCFB 2753	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Weissella
1590	CECT 4308	Lactiplantibacillus plantarum	NCDO 82	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
41997	CECT 4309	Enterococcus saccharolyticus	NCFB 2594	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
44009	CECT 4310	Enterococcus dispar	NCFB 2821	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
1356	CECT 4311	Enterococcus sulfureus	NCFB 2379	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
1404	CECT 4313	Bacillus megaterium	CCTM La 3685	30	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Priestia
29483	CECT 4314	Yersinia aldovae	CCTM La 2937	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia
630	CECT 4315	Yersinia enterocolitica	CCTM La 3251	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia
29484	CECT 4316	Yersinia frederiksenii	CCTM La 2938	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia
631	CECT 4317	Yersinia intermedia	CCTM La 2939	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia
28152	CECT 4318	Yersinia kristensenii	CCTM La 2940	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia
29486	CECT 4319	Yersinia ruckeri	CIP 82.80	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia
1402	CECT 4320	Bacillus licheniformis	CCTM La 3686	37	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
28901	CECT 4321	Salmonella enterica	NCTC 8262	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
32062	CECT 4323	Deinococcus radiophilus	NCTC 10785	30	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus
747	CECT 4324	Pasteurella multocida	CVI 47459	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Pasteurella
747	CECT 4325	Pasteurella multocida	NCTC 12178	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Pasteurella
1409	CECT 4327	Bacillus sp	DSM 406	70	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
405212	CECT 4328	Alicyclobacillus acidocaldarius	DSM 446	55	Bacteria	Bacillota	Bacilli	Bacillales	Alicyclobacillaceae	Alicyclobacillus
644	CECT 4330	Aeromonas hydrophila	Esteve TW1	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
646	CECT 4331	Aeromonas sobria	Esteve TW2	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
646	CECT 4333	Aeromonas sobria	Esteve E-13	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
650	CECT 4335	Aeromonas jandaei	Esteve TW9	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
650	CECT 4336	Aeromonas jandaei	Esteve AO60	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
650	CECT 4337	Aeromonas jandaei	Esteve AO62	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
650	CECT 4338	Aeromonas jandaei	Esteve E30	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
650	CECT 4339	Aeromonas jandaei	Esteve SO337	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
73010	CECT 4340	Aeromonas encheleia	Esteve S177	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
73010	CECT 4341	Aeromonas encheleia	Esteve S176	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
73010	CECT 4342	Aeromonas encheleia	Esteve S-181	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
73010	CECT 4343	Aeromonas encheleia	Esteve S191	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
55601	CECT 4344	Vibrio anguillarum	Esteve TW153	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
55601	CECT 4345	Vibrio anguillarum	Esteve TW157	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
55601	CECT 4346	Vibrio anguillarum	Esteve TW137	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
55601	CECT 4347	Vibrio anguillarum	Esteve TW139	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
29494	CECT 4348	Vibrio furnissii	Esteve TW-144	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
29494	CECT 4349	Vibrio furnissii	Esteve TW-145	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
29494	CECT 4350	Vibrio furnissii	Esteve TW-264	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
29494	CECT 4351	Vibrio furnissii	Esteve TW-305	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
703	CECT 4352	Plesiomonas shigelloides	Esteve S-323	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Plesiomonas
703	CECT 4354	Plesiomonas shigelloides	Esteve S-334	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Plesiomonas
76979	CECT 4355	Pseudomonas sp	LMG 123	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Agrobacterium
274592	CECT 4356	Hoeflea marina	LMG 128	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Hoeflea
53501	CECT 4357	Thalassobius gelatinovorus	LMG 129	26	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Thalassobius
2733867	CECT 4358	Sphingorhabdus sp	LMG 134	26	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium
285944	CECT 4359	Sphingorhabdus sp	LMG 135	26	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Agrobacterium
358	CECT 4360	Rhizobium radiobacter	LMG 139	26	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Agrobacterium
358	CECT 4361	Rhizobium radiobacter	LMG 141	26	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Agrobacterium
358	CECT 4362	Rhizobium radiobacter	LMG 142	26	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Agrobacterium
358	CECT 4363	Rhizobium radiobacter	LMG 169	26	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Agrobacterium
358	CECT 4364	Rhizobium radiobacter	LMG 181	26	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Agrobacterium
358	CECT 4365	Rhizobium radiobacter	LMG 185	26	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Agrobacterium
358	CECT 4366	Rhizobium radiobacter	LMG 186	26	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Agrobacterium
358	CECT 4367	Rhizobium radiobacter	LMG 236	26	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Agrobacterium
28901	CECT 4370	Salmonella enterica	Borrego 91-F	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
28901	CECT 4371	Salmonella enterica	Borrego 7-F	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
28901	CECT 4372	Salmonella enterica	Borrego 714	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
28901	CECT 4373	Salmonella enterica	Borrego 1	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
28901	CECT 4374	Salmonella enterica	Borrego 8F	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
28901	CECT 4375	Salmonella enterica	Borrego 725	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
28901	CECT 4376	Salmonella enterica	Borrego 4-F	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
28901	CECT 4377	Salmonella enterica	Borrego 1401	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
28901	CECT 4378	Salmonella enterica	Borrego 1386	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
28901	CECT 4379	Salmonella enterica	Borrego 33F	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
28901	CECT 4381	Salmonella enterica	Borrego 7000	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
28901	CECT 4382	Salmonella enterica	Borrego 13F	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
28901	CECT 4383	Salmonella enterica	Borrego 1143	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
28901	CECT 4384	Salmonella enterica	Borrego 1115	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
28901	CECT 4386	Salmonella enterica	Borrego 716	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
1396	CECT 4387	Bacillus cereus	NCTC 9946	30	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
13688	CECT 4388	Novosphingobium capsulatum	DSM 30196	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium
317	CECT 4389	Pseudomonas syringae	NCPPB 1357	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
317	CECT 4390	Pseudomonas syringae	NCPPB 1103	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
317	CECT 4391	Pseudomonas syringae	NCPPB 1427	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
317	CECT 4392	Pseudomonas syringae	NCPPB 2706	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
317	CECT 4393	Pseudomonas syringae	NCPPB 1106	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
317	CECT 4394	Pseudomonas syringae	NCPPB 1369	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
28901	CECT 4395	Salmonella enterica	NCTC 7305	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
28901	CECT 4396	Salmonella enterica	NCTC 4444	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
28901	CECT 4397	Salmonella enterica	NCTC 5721	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
7	CECT 4398	Azorhizobium caulinodans	LMG 6465	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Xanthobacteraceae	Azorhizobium
399	CECT 4399	Neorhizobium galegae	LMG 6214	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Neorhizobium
287	CECT 4400	Pseudomonas aeruginosa	NCTC 11440	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
287	CECT 4401	Pseudomonas aeruginosa	NCTC 11441	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
287	CECT 4402	Pseudomonas aeruginosa	NCTC 11669	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
287	CECT 4403	Pseudomonas aeruginosa	NCTC 11442	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
287	CECT 4404	Pseudomonas aeruginosa	NCTC 11443	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
287	CECT 4405	Pseudomonas aeruginosa	NCTC 11444	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
287	CECT 4406	Pseudomonas aeruginosa	NCTC 11670	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
287	CECT 4407	Pseudomonas aeruginosa	NCTC 11446	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
287	CECT 4408	Pseudomonas aeruginosa	NCTC 11671	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
287	CECT 4409	Pseudomonas aeruginosa	NCTC 11672	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
287	CECT 4410	Pseudomonas aeruginosa	NCTC 11673	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
287	CECT 4411	Pseudomonas aeruginosa	NCTC 11445	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
287	CECT 4412	Pseudomonas aeruginosa	NCTC 11447	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
287	CECT 4414	Pseudomonas aeruginosa	NCTC 11449	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
287	CECT 4415	Pseudomonas aeruginosa	NCTC 11450	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
287	CECT 4416	Pseudomonas aeruginosa	NCTC 11451	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
287	CECT 4417	Pseudomonas aeruginosa	NCTC 11452	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
287	CECT 4418	Pseudomonas aeruginosa	NCTC 11453	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
287	CECT 4419	Pseudomonas aeruginosa	NCTC 11663	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
287	CECT 4420	Pseudomonas aeruginosa	NCTC 11839	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
287	CECT 4421	Pseudomonas aeruginosa	NCTC 11455	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
287	CECT 4422	Pseudomonas aeruginosa	NCTC 11456	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
80869	CECT 4423	Acidovorax sp	NRRL B-12227	30	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax
106590	CECT 4424	Cupriavidus necator	NRRL B-15940	30	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus
1208342	CECT 4425	Sphingobium fuliginis	ATCC 27551	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium
529	CECT 4426	Ochrobactrum anthropi	NCTC 12168	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Brucellaceae	Brucella
28901	CECT 4427	Salmonella enterica	NCTC 9926	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
339	CECT 4428	Xanthomonas campestris	IFO 3835	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas
317	CECT 4429	Pseudomonas syringae	NCPPB 281	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
317	CECT 4430	Pseudomonas syringae	NCPPB 2488	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
1358	CECT 4431	Lactococcus lactis	NCFB 176	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus
1358	CECT 4432	Lactococcus lactis	NCFB 497	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus
1358	CECT 4433	Lactococcus lactis	NCFB 1403	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus
1358	CECT 4434	Lactococcus lactis	NCFB 1404	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus
1280	CECT 4438	Staphylococcus aureus	CCUG 12472	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
1280	CECT 4439	Staphylococcus aureus	CCUG 16536	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
1280	CECT 4440	Staphylococcus aureus	CCUG 26120	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
1280	CECT 4441	Staphylococcus aureus	CCUG 30913	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
43767	CECT 4443	Rhodococcus hoagii	CCTM La 2466	30	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Prescottella
136996	CECT 4448	Bradyrhizobium sp	ATCC 10318	26	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium
376	CECT 4449	Bradyrhizobium sp	ATCC 35642	26	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium
376	CECT 4450	Bradyrhizobium sp	ATCC 35644	26	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium
28101	CECT 4451	Phyllobacterium myrsinacearum	ATCC 43590	26	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Phyllobacterium
28101	CECT 4452	Phyllobacterium rubiacearum	ATCC 43591	26	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Phyllobacterium
1428	CECT 4454	Bacillus thuringiensis	NRRL HD-1	30	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
562	CECT 4456	Escherichia coli	CGSC 5730	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	CECT 4457	Escherichia coli	CGSC 5732	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
1280	CECT 4459	Staphylococcus aureus	CCTM La 2812	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
292	CECT 4461	Burkholderia cepacia	SB-1	30	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia
69962	CECT 4462	Azomonas macrocytogenes	DSM 721	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Azomonas
270345	CECT 4463	Azotobacter armeniacus	DSM 2284	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Azotobacter
231434	CECT 4464	Beijerinckia mobilis	DSM 2326	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Beijerinckiaceae	Beijerinckia
1280	CECT 4465	Staphylococcus aureus	NCTC 10655	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
1280	CECT 4466	Staphylococcus aureus	NCTC 10656	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
46677	CECT 4467	Pseudomonas agarici	LMG 2112	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
53407	CECT 4468	Pseudomonas asplenii	LMG 2137	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
53407	CECT 4469	Pseudomonas asplenii	DSM 50254	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
587753	CECT 4470	Pseudomonas chlororaphis	DSM 50083	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
36746	CECT 4471	Pseudomonas cichorii	DSM 50259	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
29442	CECT 4472	Pseudomonas tolaasii	LMG 2342	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
1404	CECT 4477	Bacillus megaterium	DSM 3228	30	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Priestia
1596	CECT 4479	Lactobacillus gasseri	NCFB 2233	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
339	CECT 4480	Xanthomonas campestris	NCPPB 570	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas
37734	CECT 4481	Enterococcus casseliflavus	CCM 4239	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
28901	CECT 4482	Salmonella enterica	NCTC 96	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
654	CECT 4486	Aeromonas ichthiosmia	DSM 6393	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
29489	CECT 4487	Aeromonas enteropelogenes	DSM 6394	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
1281	CECT 4491	Staphylococcus carnosus	DSM 20501	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
498	CECT 4492	Psychrobacter immobilis	CCUG 21774	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Psychrobacter
1364	CECT 4493	Lactococcus piscium	NCFB 2778	20	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus
1428	CECT 4494	Bacillus thuringiensis	HD-68	30	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
